PN,DESCRIPCION,VENDOR,PIECES PER BOX,OTROS,OTROS
SPU7B21878,PDU D2034 48U 34kW Vertical PMDU-D,,,M1155224-001,
SH47A97210,HEATSINK HTSINK MASSY BAFFLE REMOTE AMD,,,M1161755-001,
SSG7B38218,SWITCH 1G Mgmt Switch-M1 APAC Hub,,,M1011427-001,
SSA7B40920,Intel SPR 8455CL 48C/2.0G/325W M1,,,M1269944-001,
SSA7B40437,Intel SPR 8473C 52C/2.1G/350W M1,,,M1269943-001,
SSA7B40070,SP Intel SPR 8487C 56C/1.9G/350W M1,,,M1269948-001,
SHD7A74403,HDD ST14000NM000G 14T 3.5 HDD M1 AVAP,,,M1123454-001,
SHD7A74404,HDD ST14000NM000G 14T 3.5 SATA M1a AVAP,,,M1123454-001,
SSS7A75346,SSD MZCL27T6HBLA-00AMV E1.S M1a AVAP,,,M1208847-001,
SC87B04357,CHASSIS C2080 1U Chassis Kit WT,,,M1172998-001,
SHD7B05993,HDD WUH722020BL4207 SAS HDD M1a AVAP,,,M1218161-001,
SHD7B05995,HDD WUH722020BLN607 SATA HDD M1a AVAP,,,M1218160-001,
SSS7B01860,SSD HFS1T9GEEWX091N 1.92T E1.S M1a AVAP,,,M1187346-001,
SM37B28655,MEMORY S M321R6GA0BB0-CQKZH 48G M1a AVAP,,,M1250643-001,
SHD7B30888,HDD ST18000NM0182 18T SAS SED M1a AVAP,,,M1254195-001,
SHD7B32532,HDD ST20000NM016D 20T 3.5 SATA M1a AVAP,,,M1259404-001,
SM37A21422,MEMORY Sam M393A4K40CB2-CVF 32G M1 AVAP,,,M1174018-001,
SM37A21423,MEMORY Sam M393A4K40CB2-CVF 32G M1a AVAP,,,M1174018-001,
SM37A68863,MEMORY S M393A4G40AB3-CWE 32G M1a AVAP,,,M1176514-001,
SM37B09672,MEMORY HMA84GR7DJR4N-VK 32G 26R M1 AVAP,,,M1176675-001,
SM37B30949,MEMORY NT32GA72D4NFX3K-JR 32G M1 AVAP,,,M1242704-001,
SM37B30950,MEMORY NT32GA72D4NFX3K-JR 32G M1a AVAP,,,M1242704-001,
SM37B39627,MEMORY HMAG84EXNRA 32G 2RX4 M1aAVAP,,,M1249633-001,
SM37B38154,MEMORY MTA36ASF8G72PZ-3G2F1 64G M1 AVAP,,,M1200277-001,
SM37B38155,MEMORY MTA36ASF8G72PZ-3G2F1 64G M1a AVAP,,,M1200277-001,
SM37B23577,MEMORY S M321R4GA0BB0-CQK 32G M1a AVAP,,,M1215509-001,
SL17A78749,LABEL C2030 Agency Label - LSTC,,,No MSPN,
SL17A87438,LABEL C2030 V2 Agency Label - LSTC,,,No MSPN,
SL17B02998,LABEL C2080 Agency Label - LSTC,,,No MSPN,
SL17B04060,LABEL C2030 V2 Agency Label - LSTC,,,No MSPN,
SL17B09087,LABEL C2080 Agency Label - LSTC,,,No MSPN,
SL17B09399,LABEL C2030 V2 Agency Label - LSTC,,,No MSPN,
SL17B09512,LABEL C2030 V1 Agency Label - LSTC,,,M1076215-008,
SL17B21698,LABEL C2030 V1 Agency Label - LSTC,,,M1076215-009,
SL17B21701,LABEL C2030 V2 Agency Label - LSTC,,,M1123771-008,
SL17B23648,LABEL C2080 Agency Label - LSTC,,,M1148134-005,
SL17B29113,LABEL C2080 Agency Label - LSTC,,,M1148134-006,
4C57A80609,C2080 Motherboard Asm I-MX,,,No MSPN,
4F17A80590,C2080 40x56 12V Fan Asm-AVC,,,M1174441-003,
4XB7A81860,WUH722020ALN607 20T SATA HDD M1,,,M1218160-001,
4XB7A82304,H HFS1T9GDE0X098N 1.92T M.2 M1,,,M1204901-001,
4XB7A82377,H HFS3T8GDE0X098N 3.84T M.2 M1,,,M1204902-001,
SF17B04250,FAN C2080 40x56 12V Fan Asm-AVC,,,M1174441-003,
02JG373,MEMORY HMA82GR7AFR4N-VK 16G 26R M1 AVAP,,,M1090780-001,
02JG843,MEMORY HMA84GR7AFR4N-VK 32G 26R M1 AVAP,,,M1039031-001,
02JG844,MEMORY S M393A2K40CB2-CTD 16G M1 AVAP,,,M1073445-001,
02YE611,MEMORY HMA82GR7DJR4N-WM 16G 29R M1 AVAP,,,M1142880-001,
02YE612,MEMORY HMA84GR7DJR4N-WM 32G 29R M1 AVAP,,,M1142879-001,
02YG187,MEMORY MTA18ASF4G72PZ-2G9E1 32G M1 AVAP,,,M1149672-001,
02YH049,MEMORY HMABAGL7ABR4N-WM 128G M1 AVAP,,,M1157636-001,
03GX424,SP ICX XXXX 32C/2.8G/270W RKHC-M1,,,M1172617-001,
03GX928,NETWRK_CRD MCX565A-CDAI_C11 OCP3.0 M1,,,M1168449-001,
03GX933,SSD H HFS960GDE0X098N 960G M.2 M1 AVAP,,,M1204900-001,
03GX936,MEMORY Sam M393A4K40EB3-CWE 32G M1 AVAP,,,M1193831-001,
03GY308,SSD S MZ1LB3T8HALA-00AMV 3.84/o M1 AVAP,,,M1157642-001,
03HA223,MEMORY HMAA4GR7CJR4N-XN 32G 1RX4 M1 AVAP,,,M1185094-001,
03HA864,MEMORY MTA36ASF4G72PZ-3G2R1 32G M1 AVAP,,,M1194278-001,
03KH359,SSD S MZELB15THMLA-000MV E1.L M1 AVAP,,,M1145311-001,
03KH456,SSD WUS4AB0A1DAELE7 15.36T E1.L M1 AVAP,,,M1154387-001,
03KH852,SSD S MZ7L3960HCJR-00AMV 960G M1 AVAP,,,M1192107-001,
SM37A21344,MEMORY HMA82GR7AFR4N-VK 16G M1 AVAP,,,M1090780-001,
SM37A21405,MEMORY HMA84GR7AFR4N-VK 32G 26R M1 AVAP,,,M1039031-001,
SM37A21407,MEMORY S M393A2K40CB2-CTD 16G M1 AVAP,,,M1073445-001,
SM37A68726,MEMORY HMABAGL7ABR4N-WM 128G 29R M1 AVAP,,,M1157636-001,
03KH149,SSD_ASM S MZCL21T9HCJR-00AMV M1 AVAP,,,M1161587-001,
SS17B02224,SCREW M1091391-001,,,M1205727-001,
SM27B02230,MECHANICAL WT-8_X2190,,,M1205729-001,
SM27B02227,MECHANICAL M1159498-002_CORSICA_AIR-DUCT,,,M1205728-001,
SM17B02218,MECH_ASM 01_RISER_SUPPORT_BASE_ASSY,,,M1205720-001,
SC17A98731,CABLE Slot 5 Riser Cable,,,M1205718-001,
SC17B03217,"CABLE Cable EMASSY, SATA Power",,,M1173310-001,
SM17B02215,MECH_ASM 01_CABLE-RISER_SUP_BKT_ASSY,,,M1205719-001,
0000001DC364,MECH_ASM Chassis Active Tray w/ Fuse,,,X887745-002,
0000001DE020,HEATSINK C1030Q CPU 1,,,X898577-001,
0000001DE045,BRACKET Side Wall Post,,,X879150-001,
0000001KM926,CABLE 0.5m 40GbE 30AWG QSFP+,,,X906982-001,
SH47A96575,HEATSINK Radiator,,,No MSPN,
SM37A68617,MEMORY HMA84GR7DJR4N-WM 32G 29R M1 AVAP,,,M1142879-001,
SA17B26162,AC_ADAPTER D2110 Power Adapter Module,,,M1142683-002,
SC57B38214,CARDPOP AVA Card + Mech APAC Hub,,,M1065151-002,
SC17A75607,CABLE 1.0m  DAC 50G Dual TOR Y Cable,,,M1188149-001,
SC17A75608,CABLE 1.5m  DAC 50G Dual TOR Y Cable,,,M1188151-001,
SC17A75609,CABLE 2.0m  DAC 50G Dual TOR Y Cable,,,M1188152-001,
SF17B05059,FAN FAN 12VDC 40MM DELTA TH,,,M1180334-001,
SSG7A75558,SWITCH Arista TOR Switch DCS-7050CX3,,,M1171479-001,
SC17B35660,CABLE 1.5m 100G DAC QSFP-A,,,M1069296-001,
SPU7B34878,PDU Geist PDU 22000W 3U,,,M1186651-001,
4TA7A79818,MAIN BOARD F2010 WCS CERT CERBR,,,M1125478-002,
SC57A87505,CARDPOP Cerebrus Security Card-W,,,M1165085-001,
SC57B02284,"CARDPOP PCBA,MOTHERBOARD,MAIN BOARD",,,M1078323-001,
0000000NV344,LOGIC_IC xCPBDWE52673V4,,,X947990-001,
SC57A75458,"CARDPOP Cerebrus Security Card, W",,,M1081188-001,
SC17A95197,CABLE MB Power and Signal Cable,,,M1200987-001,
SC87A96519,"CHASSIS CHAS,MECH-L3,WDS,S2180S,1U,SNGL",,,M1131272-002,
STA7B30020,ECAT_TLA M.2 BACKPLANE BOARD,,,M1131309-002,
SSD7B35710,SSD_ASM H HFS1T9GEEWX132N 2T E1.S M1,,,M1241667-001,
SSD7B35704,SSD_ASM S MZCL21T9HCJR-00AMV 2T E1.S M1,,,M1189678-001,
SPU7A75771,PDU 42U Vertical PMDU v1.2,,,M1115934-001,
SM27A78110,MECHANICAL Foxconn WNMBC00-2NNK0-EH,,,M1124087-001,
SC57A94479,CARDPOP C2184 MB DVT L3,,,No MSPN,
4C57A80445,C2184 V3 DVT MB,,,No MSPN,
4C57A82232,C2184_Riser 2 (CP FPGA)-PV,,,M1182880-001,
SM17B34605,MECH_ASM MSFT 42U Rack,,,X906838-002,
SC87B26811,"CHASSIS C2080 1U Chassis Asm, AVC",,,M1172998-002,
SL17B32825,LABEL C2080 Agency Label - LSTC,,,M1148134-007,
SL17A92184,LABEL MS regulatory label C2184-China,,,No MSPN,
SL17A97213,LABEL C2030 V2 Agency Label - LSTC,,,No MSPN,
SL17A98579,LABEL MS regulatory label C2288-EVT2,,,No MSPN,
SL17B06795,LABEL MS regulatory label LSTC C2184.12,,,M1203425-001,
SL17B31063,LABEL C2288 Agency-LSTC M1241030-002,,,No MSPN,
SB47B26018,BRACKET C2184_PMDU_ALIGNMENT_BRACKET,,,M1191205-001,
4C57A82318,C2184_GP Option_PV,,,M1207354-901,
SM17B34627,MECH_ASM C2184_CHASSIS_PVT,,,M1241694-002,
02YH994,BDPLANAR ThinkSystem C2030/S2130 MB,,,M1089834-002,
SM37A91196,MEMORY Sam M386AAG40BM3-CWE 128G M1 AVAP,,,M1193090-001,
SM37A21411,MEMORY MTA36ASF2G72PZ-2G6F1 16G M1,,,M1107679-001,
02JG935,MEMORY MTA36ASF2G72PZ-2G6F1 16G M1 AVAP,,,M1107679-001,
SSS7B25865,SSD WUS4BB038D4MBE7 3.84T M.2 M1a,,,M1182190-001,
02JK061,MEMORY S M393A8G40MB2-CVF 64G M1 AVAP,,,M1125284-001,
02YE613,MEMORY MTA18ASF2G72PZ-2G6J1 16G M1 AVAP,,,M1145206-001,
02YH434,HDD WUH721414ALN600 14T 4k IPDC M1 AVAP,,,M1123459-001,
03GY720,MEMORY HMA84GR7DJR4N-XN 32G M1 AVAP,,,M1171184-001,
03HA162,HDD ST18000NM018J 18T 3.5 SED M1 AVAP,,,M1161590-001,
03HA589,HDD ST16000NM007G 16T 3.5 HDD M1 AVAP,,,M1128012-001,
03KH167,SSD H HFS3T8GDE0X098N 3.84T M.2 M1 AVAP,,,M1204902-001,
03KH457,HDD WUH721818AL4206 18T SED HDD M1 AVAP,,,M1143307-001,
03KH711,MEMORY Sam M393A8G40BB4-CWE 64G M1 AVAP,,,M1194271-001,
4C57A85000,CP Riser BOM A PVT Option,,,M1180245-001,
4C57A86144,DCSCM w/o MiniDP/USB BOM D PVT PC OPT,,,M1180245-001,
4F17A85015,elta 4056 Fan Module PVT Option,,,M1186416-003,
4F17A85018,AVC 4028 Fan Module PVT Option,,,M1202127-002,
4P57A84998,PSU P2012 Flex PVT Option,,,M1179905-001,
4X97A84996,MB Power & Signal cable-PVT Option,,,M1243955-001,
STA7B38283,ECAT_TLA Glacier Peak-PVT_M1262026-001,,,M1262026-001,
SM17A71684,MECH_ASM ASM 25K FAN UPPER MODULE,,,No MSPN,
SM27A65549,MECHANICAL TE 2-2330552-2,,,M1124087-001,
SC87B35467,CHASSIS OCS J2010 JBOD L6 Asm w/efuse,,,M1260223-001,
SC57B28828,CARDPOP C9887 CPU BD-DV A(GCE-CN+R+1st),,,M1263169-001,
SB27B28804,BDPLANAR C9887 MB-DV C(WUS+R+1st),,,M1263165-001,
SC57B28830,CARDPOP C9887 CPU BD-DV C(WUS+R+1st),,,M1263174-001,
SM17B10746,MECH_ASM C9887-B_E1S_TRAY_Southco,,,No MSPN,
SC87B09601,CHASSIS S2284-CHASSIS,,,M1250960-001,
SC57B28831,CARDPOP C9887 PDB  DVT BOM A,,,M1263177-001,
SC57B28829,CARDPOP C9887 CPU BD-DV B(GCE-TW),,,M1236763-001,
SC57B36647,CARDPOP S2284 DVT PDB A,,,M1264280-901,
SM17B29977,MECH_ASM C9887-B_rail,,,M1245250-001,
SM17B23288,MECH_ASM S2284_SLIDE_RAIL,,,M1245634-001,
SC57B28833,CARDPOP C9887 PIB DVT BOM A,,,M1263547-001,
SF17B29042,FAN C9887-B_FAN_MODULE_DELTA,,,No MSPN,
SM17B32698,MECH_ASM C9887-B_E1S_PANEL_MODULE_R_TE,,,No MSPN,
SM17B32696,MECH_ASM C9887-B_E1S_PANEL_MODULE_L_TE,,,No MSPN,
SC57B28832,CARDPOP C9887 PDB  DVT BOM B,,,M1263546-001,
4C57A72417,J2010 JBOD HDD Board,,,M1023839-002,
SC57B27663,CARDPOP C9887 CPU Board EVT2 SCC,,,No MSPN,
4B27A09318,J2010 JBOD Main MB,,,M1086966-001,
SB27B27495,BDPLANAR C9887 Main Board EVT2 GCE,,,No MSPN,
SC17B06533,CABLE J2010 JBOD 300mm 12V Cable,,,M1027847-002,
SM17B28818,MECH_ASM C9887-B_E1S_PANEL_MODULE_L,,,No MSPN,
SM17B28820,MECH_ASM C9887-B_E1S_PANEL_MODULE_R,,,No MSPN,
SC57B28834,CARDPOP C9887 PIB DVT BOM B,,,M1263183-001,
4XF7A72433,J2010 JBOD Power CMA,,,M1027868-001,
SM17B21353,MECH_ASM C9887-B_rail,,,No MSPN,
SC17B06535,CABLE J2010 JBOD 300mm 12V Cable  5,,,M1075415-002,
SA27B10744,AIRDUCT C9887-B_MAIN_AIRDUCT,,,No MSPN,
SC57B28835,CARDPOP C9887 SIDEBAND CARD DVT BOM A,,,M1263548-001,
4X97A72422,J2010 400mm Fan Power Cable,,,No MSPN,
4X97A79650,"1.5m Relay Cable, RoW-H",,,M1150995-001,
SC17A53372,CABLE 1828mm RJ45 Management Cable,,,M1019946-001,
SC17B26159,CABLE 4268mm RJ45 Mgmt Cable,,,M1019946-009,
SC17B38677,"CABLE CBL, DAC, 1.5M AMP 100G 30A",,,M1176179-001,
SC17B38678,"CABLE CBL, DAC, 1.0M AMP 100G 30A",,,M1176180-001,
SC17B38679,"CABLE CBL,CSTM,204mm,S2185",,,M1189572-001,
SC17B38680,"CABLE CBL,CSTM,370mm",,,M1200539-001,
SC17B38682,"CABLE CBL,CSTM,740mm",,,M1200546-001,
SC17B38684,"CABLE CBL,CSTM,248mm",,,M1200551-001,
SC17B38685,"CABLE CBL,CSTM,160mm",,,M1200552-001,
SC17B38686,"CABLE CBL, DAC, 2.0M AMP 100G 30A",,,M1203748-001,
SC17B38687,"CABLE CBL,CONN,MCIO X8- PCIE 98P",,,M1249786-001,
SC17B38688,"CABLE CBL EMASSY,FAN,SNGL SCKT,FANS 3-5",,,M1211764-001,
SCB7B34554,"COVER FILLER,IO BLANK,PCIE",,,M1143551-001,
SL27A94164,"LATCH MASSY,LATCH,EDSFF,15 MM - E1.S",,,M1152277-003,
SM17B26161,"MECH_ASM REAR CABLE TRAY, G6 42U",,,M1083523-001,
SPU7B26163,"PDU PDU, 22000W, 3U",,,M1206025-001,
4C57A15089,J2010 JBOD Midplane,,,M1086965-001,
SC17A85109,CABLE J2010 JBOD 170mm Cable,,,M1027852-001,
SC17B06538,CABLE J2010 JBOD 300mm 12V Cable  6,,,M1075416-002,
4C57A15092,J2010 JBOD Fan Board,,,M1023603-001,
SC17A85108,CABLE J2010 JBOD 450mm Fan Cable,,,M1027851-001,
SM17A85112,MECH_ASM J2010 JBOD Power CMA,,,M1027868-001,
4X97A72419,J2010 JBOD Mini-SAS Chain Cable,,,M1027871-001,
SC57B35143,CARDPOP C9887 PDB DVT2 BOM A,,,M1266503-001,
SC57B22700,CARDPOP S2284 EVT PDB,,,M1242984-900,
SA27B10743,AIRDUCT C9887-B_MAIN_AIRDUCT,,,No MSPN,
SC87B22769,CHASSIS C9887-B_CHASSIS,,,No MSPN,
SC57B28836,CARDPOP C9887 SIDEBAND CARD DVT BOM B,,,M1263186-001,
SM27B10762,MECHANICAL C9887-B_E1S_FILLER,,,No MSPN,
4X97A72426,J2010 JBOD 170mm Cable,,,M1027852-001,
4F17A72434,J2010 JBOD Fan Module,,,M1082048-001,
SM17B28816,MECH_ASM C9887-B_CPU_BD_SUPPORT,,,No MSPN,
4X97A72421,J2010 JBOD 300mm 12V Cable 6,,,M1075416-001,
4X97A72432,J2010 JBOD 300mm 12V Cable,,,M1027847-001,
SC17A85106,CABLE J2010 JBOD 300mm 12V Cable 6,,,M1075416-001,
4C57A15090,J2010 JBOD DC PDB,,,M1023580-002,
SM17B29978,MECH_ASM C9887-B_rail,,,M1276282-001,
SP17B26499,PACKAGING Bottom Cushion_S2284,,,No MSPN,
SM17B21354,MECH_ASM C9887-B_CMA,,,M1245251-001,
4X97A72420,J2010 JBOD 300mm 12V Cable 5,,,M1075415-001,
4X97A72423,J2010 JBOD 450mm Fan Cable,,,M1027851-001,
4XF7A72436,J2010 JBOD HDD Carrier,,,M1027014-001,
SC57B36657,CARDPOP S2284 DVT PDB B,,,M1264280-902,
SP17B26500,PACKAGING Top Cushion_S2284,,,No MSPN,
4C57A15091,J2010 JBOD AC PDB,,,M1023578-001,
SC17A85105,CABLE J2010 JBOD 300mm 12V Cable  5,,,M1075415-001,
4XF7A72456,OCS J2010 Slide Rail Bracket,,,M1027007-001,
SC17A85110,CABLE J2010 JBOD 210mm DC PDB Cable,,,M1027848-001,
4C57A15093,J2010 JBOD IO Board,,,M1023585-001,
SC17A85103,CABLE J2010 JBOD Terminal Cable,,,M1031304-001,
SC87B09599,CHASSIS S2284-CHASSIS,,,M1250960-900,
SM17B08623,MECH_ASM C9887-B_CPU-BOARD-TRAY,,,No MSPN,
SC57B35144,CARDPOP C9887 PDB DVT2 BOM B,,,M1266505-001,
4X97A72418,J2010 JBOD Terminal Cable,,,M1031304-001,
SM17B08620,MECH_ASM C9887-B_MB_TRAY,,,No MSPN,
SM27B10761,MECHANICAL C9887-B_E1S_FILLER,,,No MSPN,
SM17B09062,MECH_ASM C9887-B_MB_HANDLE,,,No MSPN,
SM17B23545,MECH_ASM C9887-B_E1S_PANEL_MODULE,,,No MSPN,
03GX071,CABLE J2010 JBOD 300mm 12V Cable,,,M1027847-001,
SS17B10768,SCREW C9887-B-M3_L8_upi_SCREW,,,M1275017-001,
SL17B20749,LABEL C9887 UPI Mapping label 1st,,,M1267241-001,
4X97A72692,530mm S2130 0-3 HDD Cable,,,M1117899-001,
SM17B08629,MECH_ASM C9887-B_PIB_MODULE_L,,,No MSPN,
SM17B08626,MECH_ASM C9887_B_PDB_TRAY-BKT-ASSY,,,No MSPN,
SL17B20750,LABEL C9887 UPI Mapping label 2nd,,,M1267244-001,
SCB7B27389,COVER S2284-E1S-Ejector-Cap,,,M1252940-900,
SH47B39010,HEATSINK CPU_RHS,,,M1242439-002,
SSG7B35237,SWITCH Citrix MPX-16201T Load Balancer,,,M1247347-001,
SH47B39009,HEATSINK CPU_RHS,,,M1242424-002,
SHD7B38725,HDD Tos MG10ACP20TA 3.5 20T SED M1 AVAP,,,M1242982-001,
SL17B32331,LABEL C9887 Left Ear label 1st,,,M1267245-001,
SL17B32332,LABEL C9887 Left Ear label 2nd,,,M1267246-001,
SL17B32333,LABEL C9887 Right Ear label w/ Lenovo,,,M1267247-001,
SL17B09402,LABEL S2130 V2 Agency Label - LSTC,,,No MSPN,
SL17B20748,LABEL C9887 Right Ear Lenovo logo label,,,No MSPN,
SL17B20751,LABEL C9887 Airduct Sys Mapping label1,,,No MSPN,
SL17B20752,LABEL C9887 Airduct Sys Mapping label2,,,No MSPN,
SL17B20747,LABEL C9887 Left Ear label 2nd,,,No MSPN,
SL17B20746,LABEL C9887 Left Ear label 1st,,,No MSPN,
SL17A97216,LABEL S2130 V2 Agency Label - LSTC,,,No MSPN,
SL17A87866,LABEL S2130 V2 Agency Label - LSTC,,,No MSPN,
SL17B39888,LABEL S2284 Agency-China M1267486-001,,,M1267486-001,
SCB7B27390,COVER S2284-E1S-Ejector-Cap,,,M1252940-001,
SM27B08632,MECHANICAL C9887-B_SIDEBAND_CARD_BRKT,,,No MSPN,
SP17B30757,PACKAGING HSC outer carton_C9887,,,No MSPN,
SP17B26301,PACKAGING C2184 Rail PKG Suit,,,No MSPN,
SP17A85768,PACKAGING S2130 Top Foam Cushion,,,No MSPN,
SP17A85769,PACKAGING S2130 Bottom Foam Cushion,,,No MSPN,
4B27A82233,C2184 MB-PV,,,M1176261-001,
4B27A82320,C2184 PV MB BOM-A PC OPT-Guad,,,No MSPN,
4B27A09306,SR650 MLK MB FOR M1,,,M1128114-001,
4B27A09302,SR650 MB for M1,,,M1102202-001,
4TA7A68438,Mg MB for M1 7.0,,,M1126919-001,
STA7A48744,ECAT_TLA M1030 Chassis Manager V2,,,No MSPN,
SL17B37719,LABEL C2184.12 Agency-MTY M1241098-003,,,M1241098-003,
SM17A96008,MECH_ASM J2010 JBOD Rail Kit (OPT/FRU),,,M1027007-001,
4X97A79739,CBL EMASSY CABLE FAN FANS 3-5 S2180,,,M1157195-001,
4X97A79740,CBL EMASSY CABLE FAN FANS 0-2 S2180,,,M1157196-001,
SL17B33799,LABEL S2180E Agency Label Kit - LSTC,,,M1157023-005,
SL17B33801,LABEL S2180E Agency Label Kit - Ullo,,,M1157023-005,
SL17B33803,LABEL S2180S Agency Label Kit - Ullo,,,M1126553-005,
SL17B33804,LABEL S2180S Agency Label Kit - LSTC,,,M1126553-005,
4XF7A84138,Rail Kit for C9887,,,M1276282-001,
SC17A96530,"CABLE CBL EMASSY,CABLE,FAN,FANS 0-2",,,M1157196-001,
SB27B04226,"BDPLANAR C2030/S2130 MB w/ Byp, W-TW",,,M1089834-001,
SB27B04246,"BDPLANAR C2030/S2130 MB w/ CSR, I-MX",,,M1089834-002,
STA7A43661,ECAT_TLA C2030/S2130 MB Assembly,,,M1089834-001,
STA7A43662,ECAT_TLA C2030/S2130 MB Assembly,,,M1089834-001,
SC57B38216,"CARDPOP C2080 1U Riser Card, APAC Hub",,,M1126119-001,
SC57B38217,"CARDPOP C2080 FPGA Riser Card, APAC Hub",,,M1126119-001,
SC87B29201,"CHASSIS C2080 1U Chassis Asm, WT",,,M1126123-001,
SC87B33387,"CHASSIS C2080 1U Chassis Asm, ING",,,M1172998-002,
SB27B23594,"BDPLANAR C2080 Motherboard Asm, I-TW",,,M1119344-001,
0000039M5540,LINECORD Fig. 56 - 1.5M,,,M1270603-001,
SC17B38681,CABLE CBL CSTM 441.3mm,,,M1200545-001,
SC17B38683,CABLE CBL  AMP P2010,,,M1200550-001,
SM27A78111,MECHANICAL Lotes AZIF0193-P001C11,,,M1165650-001,
SC87B35839,CHASSIS C9887_CHASSIS_M1,,,M1275018-001,
SHD7B44971,HDD ST20000NM017D 20T 3.5 SAS M1 AVAP,,,M1259410-001,
01KM761,MSFT Universal PDU,,,M1033538-001,
01DC392,DCG Server Option,,,M1077133-001,
4XB7A15910,Sam PM1725B 6.4T 2.5 SSD,,,M1102221-001,
SSS7A23247,SSD Sam PM983 960G M.2 NVMe SSD,,,M1077133-001,
SSG7B32082,SWITCH 1G Mgmt. Switch PSI NTAG,,,M1135700-001,
SSG7B34876,SWITCH Arista DCS-7060CX-32S NTAG,,,M1135697-001,
SHD7B44973,HDD ST20000NM017D 20T 3.5 SAS M1aAVAP,,,M1259410-001,
SM37B38629,MEMORY HMCGM4MEBRB CS 96G 48R M1aAVAP,,,M1255000-001,
SG27B45428,GPU Generic L40 48G PCIe Gen4 Pas,,,M1279520-001,
SB27B38704,BDPLANAR PCBA,,,M1205304-003,
SB47B38699,BRACKET M Assembly,,,M1215571-002,
SC17B38689,CABLE CBL EMASSY FAN SNGL SCKT FANS 0-2,,,M1211765-001,
SF17B38691,FAN FAN,,,M1205954-001,
SH47B38692,HEATSINK HEAT SINK,,,M1204096-001,
SM17B38701,MECH_ASM Dummy Ruler,,,M1211758-002,
SM17B38703,MECH_ASM PCBA,,,M1200247-002,
SM27B38695,MECHANICAL Clip,,,M1205306-001,
SM27B38700,"MECHANICAL Screw, M3x4MM, T10, Pan Wash",,,M1204112-001,
SSS7B45071,SSD KLD2DLJC30T7 30.7T E1.L SSD M1 AVAP,,,M1274386-001,
SM37B31923,MEMORY MTC40F2046S1RC48BA1 64G M1a AVAP,,,M1201250-001,
SM37B33475,MEMORY HMCGY4MEBRB 48G 48R M1a AVAP,,,M1255001-001,
SM37B38630,MEMORY HMCGM4MGBRB CS 96G 56R M1 AVAP,,,M1242810-001,
SC17B06476,CABLE Fan Cable with Intrusion Switch,,,M1200986-001,
SC17B06477,CABLE Fan Cable For Dual Rotator,,,M1200985-001,
SSA7B69359,SP Intel SPR 8487C PRQ Free sample M1,,,M1267252-001,
SSA7B67819,SP Intel EMR ES2 Q2SE,,,M1277714-001,
SSA7B67817,SP Intel EMR ES0 Q2M1,,,No MSPN,
SG17A25078,GBM Crate BOM,,,No MSPN,
SG17A25079,GBM Crate BOM,,,No MSPN,
SG17A25080,GBM Crate BOM,,,No MSPN,
SP57B38693,PWR_SUPPLY PSU,,,M1205309-001,
SB47B38696,BRACKET BRACKET,,,M1218207-002,
4C57A87816,SCM PC OPT-New GB no Mini-DP/USB-LCFC,,,M1180245-002,
SM27B10763,MECHANICAL C9887-B_E1S_FILLER,,,M1275006-001,
SSS7B41112,SSD I SSDPEWNV153T8D 9.5mm 15T M1aAVAP,,,M1267397-001,
0000001KM917,CARDPOP C1040 Compute Node Motherboard,,,X947414-001,
4B27A90077,BDPLANAR C2184 MB_MP LCFC_rework opt,,,M1176261-006,
SM37B09671,MEMORY HMA84GR7DJR4N-VK 32G 26R M1a AVAP,,,M1176675-001,
SM37B42247,MEMORY MTA18ASF4G72PZ-3G2F1 32G M1aAVAP,,,M1211908-001,
SSS7B69274,SSD I SSDPEWNV153T8D 9.5mm 15T M1aAVAP,,,M1162670-001,
SSS7B10708,SSD WUS4BB096D4MBE6 960G M.2 M1a AVAP,,,M1180325-001,
SSS7B64320,SSD HFS960GDJ0X132N 960G M.2 M1aAVAP,,,M1252799-001,
02JK845,ECAT_TLA Mg MB for M1 7.0,,,M1126919-001,
02JK846,ECAT_TLA Mg board for M1 6.1,,,M1102207-001,
STA7B46023,ECAT_TLA Glacier Peak Card_M1256793-900,,,M1256793-900,
4XB7A69720,ST6000NM037A 6T 3.5/o HDD M1,,,M1128319-001,
SL17B06303,LABEL MSPN:M1253250-001 Rev G,,,M1253250-001,
SL17B10804,LABEL MSPN:M1238028-001 Rev K,,,M1238028-001,
SL17B45995,LABEL C2184 Agency - MTY M1241098-004,,,M1241098-004,
SL17B67709,LABEL C21A0 Agency - MTY M1251741-001,,,M1251741-001,
SM37B31920,MEMORY S M321RAGA0B20-CWK 128 M1 AVAP,,,M1216324-001,
SM37B06499,MEMORY MTA18ASF2G72PZ-3G2R1 16G M1,,,M1194277-001,
SM37B39624,MEMORY HMAG74EXNRA 16G 1RX4 M1 AVAP,,,M1249634-001,
03KH775,MEMORY MTA72ASS8G72LZ-2G9J2 64G M1 AVAP,,,M1157639-001,
4X77A08613,M 16G 2Rx4 PC4-2666 1.2V M1,,,M1107679-001,
02JK314,SSD H HFS960GD0FEG-A430A M.2 -M1 AVAP,,,M1116291-001,
02YH474,CARDPOP J2010 JBOD Fan Board,,,M1023603-001,
02YH993,BDPLANAR ThinkSystem C2030/S2130 MB,,,M1089834-002,
03GX796,SSD S MZ1L2960HCJR-00AMV 1T M.2 M1 AVAP,,,M1159486-001,
